# 이 표는 우리 순위가 아니다. 우리 순위는 지표 가중합이 아니라 실제 질문·답변의
# 채점이다(JUDGING.md). 지표로 줄 세우는 방식은 우리가 실측으로 폐기했다.
# 여기 있는 것은 **재계산에 필요한 원자료를 편 것**이다.
name,category,ours,repo_url,status,reachable,needs_key,tool_count,warm_ms,cold_ms,described_pct,desc_median,input_schema_pct,output_schema_pct,annotated_pct,readonly_pct,self_hosting,license,repo_public,paid_disclosed,tools_total,tools_free,tools_paid,rank_in_category,factual_errors
pollmap/luxon-sangkwon-mcp,커머스·생활,0,https://github.com/pollmap/luxon-sangkwon-mcp,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
procpalee/OpenDART-MCP-Server,금융·증시,0,https://github.com/procpalee/OpenDART-MCP-Server,,,,,,,,,,,,,packaged,,1,0,,,,,
prscsl/llm-mcp-weekly,기타,0,https://github.com/prscsl/llm-mcp-weekly,,,,,,,,,,,,,source_only,,1,0,,,,,
qbong1010/kosis-qbong-mcp,공공데이터·행정,0,https://github.com/qbong1010/kosis-qbong-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
ratelworks/agent-quality-oss,기타,0,https://github.com/ratelworks/agent-quality-oss,,,,,,,,,,,,,packaged,,1,0,,,,,
reallygood83/sbinfo,공공데이터·행정,0,https://github.com/reallygood83/sbinfo,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
rubatoyd/kakao-book-mcp,교육·문화,0,https://github.com/rubatoyd/kakao-book-mcp,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
rubatoyd/law-openapi-mcp,법령·판례,0,https://github.com/rubatoyd/law-openapi-mcp,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
scvcoder/korean-law-alio-mcp,법령·판례,0,https://github.com/scvcoder/korean-law-alio-mcp,live,1,0,125,222,240,76,42,100,0,0,0,packaged,MIT,1,0,,,,,
scvcoder/korean-privacy-law-mcp,법령·판례,0,https://github.com/scvcoder/korean-privacy-law-mcp,live,1,1,,,655,,,,,,,packaged,,1,0,,,,,
seo-jinseok/korean-law-mcp,법령·판례,0,https://github.com/seo-jinseok/korean-law-mcp,,,,,,,,,,,,,packaged,MIT,1,0,,,,,
seolcoding/korean-stat-mcp,공공데이터·행정,0,https://github.com/seolcoding/korean-stat-mcp,live,1,1,,,303,,,,,,,packaged,MIT,1,0,,,,,
shwi-project/stocklens-mcp,금융·증시,0,https://github.com/shwi-project/stocklens-mcp,,,,,,,,,,,,,packaged,MIT,1,0,,,,,
simonsez9510/kosis-mcp,공공데이터·행정,0,https://github.com/simonsez9510/kosis-mcp,,,,,,,,,,,,,packaged,,1,0,,,,,
site.star365/data,공공데이터·행정,0,,live,1,0,10,111,113,100,231,80,0,100,100,unknown,,,0,,,,,
site.star365/hq,공공데이터·행정,0,,live,1,0,26,158,173,100,259,50,0,100,81,unknown,,,0,,,,,
sjh9714/electronics-price-mcp,커머스·생활,0,https://github.com/sjh9714/electronics-price-mcp,unverified,0,0,,,74,,,,,,,source_only,,1,0,,,,,
slowdevv-shinnoah/naver-searchad-mcp,커머스·생활,0,https://github.com/slowdevv-shinnoah/naver-searchad-mcp,,,,,,,,,,,,,packaged,,1,0,,,,,
snaiws/DART-mcp-server,금융·증시,0,https://github.com/snaiws/DART-mcp-server,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
socialkim/korea-onegov-mcp,공공데이터·행정,0,https://github.com/socialkim/korea-onegov-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
sodam-ai/Langent-MCP_One-Click_Kit,기타,0,https://github.com/sodam-ai/Langent-MCP_One-Click_Kit,,,,,,,,,,,,,source_only,Apache-2.0,1,0,,,,,
songhwangcross-svg/krx-mcp-server,금융·증시,0,https://github.com/songhwangcross-svg/krx-mcp-server,,,,,,,,,,,,,source_only,,1,0,,,,,
sonmeggy/korean-engineering-mcp,기타,0,https://github.com/sonmeggy/korean-engineering-mcp,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
sound0-07/stdict-korean-mcp-server,한국어·언어,0,https://github.com/sound0-07/stdict-korean-mcp-server,,,,,,,,,,,,,source_only,,1,0,,,,,
spoyodevelop/korean-weather-mcp,날씨·환경,0,https://github.com/spoyodevelop/korean-weather-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
ssol-park/booking-checker-mcp,커머스·생활,0,https://github.com/ssol-park/booking-checker-mcp,,,,,,,,,,,,,packaged,,1,0,,,,,
ssuksak/cheongyak-rag-mcp,부동산,0,https://github.com/ssuksak/cheongyak-rag-mcp,,,,,,,,,,,,,packaged,MIT,1,0,,,,,
swansong80-afk/neis-mcp,교육·문화,0,https://github.com/swansong80-afk/neis-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
syleedlabs/deal-locator-mcp,부동산,0,https://github.com/syleedlabs/deal-locator-mcp,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
tae0y/real-estate-mcp,부동산,0,https://github.com/tae0y/real-estate-mcp,,,,,,,,,,,,,packaged,MIT,1,0,,,,,
taxwoong/labor-mcp,법령·판례,0,https://github.com/taxwoong/labor-mcp,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
taxwoong/nts-tax-mcp,세금·재정,0,https://github.com/taxwoong/nts-tax-mcp,unverified,0,0,,,747,,,,,,,source_only,MIT,1,0,,,,,
techkwon/teacher-guard,법령·판례,0,https://github.com/techkwon/teacher-guard,,,,,,,,,,,,,source_only,,1,0,,,,,
tenacl/koreandict-mcp-server,한국어·언어,0,https://github.com/tenacl/koreandict-mcp-server,,,,,,,,,,,,,packaged,,1,0,,,,,
tjrgus0320/news-crawler-mcp,미디어·뉴스,0,https://github.com/tjrgus0320/news-crawler-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
tlee0818/data-go-kr-realestate-mcp,부동산,0,https://github.com/tlee0818/data-go-kr-realestate-mcp,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
uju777/coupang-mcp,커머스·생활,0,https://github.com/uju777/coupang-mcp,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
updown256/kosis-mcp,공공데이터·행정,0,https://github.com/updown256/kosis-mcp,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
uscaidev/galpi-korean-law-mcp,법령·판례,0,https://github.com/uscaidev/galpi-korean-law-mcp,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
vertical-mcp/dart-mcp,금융·증시,0,https://github.com/vertical-mcp/dart-mcp,,,,,,,,,,,,,packaged,MIT,1,0,,,,,
websfactory/dongtori-mcp,교육·문화,0,https://github.com/websfactory/dongtori-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
whtjdgns2121-dot/seoul-accessible-transit-mcp,교통·이동,0,https://github.com/whtjdgns2121-dot/seoul-accessible-transit-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
wintenboy/law-ontology-mcp,법령·판례,0,https://github.com/wintenboy/law-ontology-mcp,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
wnduq8/kr-mkt-mcp,커머스·생활,0,https://github.com/wnduq8/kr-mkt-mcp,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
woongaro/korean-law-mcp,법령·판례,0,https://github.com/woongaro/korean-law-mcp,,,,,,,,,,,,,packaged,,1,0,,,,,
worker-ants/korea-weather-mcp,날씨·환경,0,https://github.com/worker-ants/korea-weather-mcp,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
yang7021lo/giniz-news,미디어·뉴스,0,https://github.com/yang7021lo/giniz-news,,,,,,,,,,,,,source_only,,1,0,,,,,
yesetr8/korea-law-mcp-public,법령·판례,0,https://github.com/yesetr8/korea-law-mcp-public,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
yonghwan1106/korea-culture-mcp,교육·문화,0,https://github.com/yonghwan1106/korea-culture-mcp,unverified,0,0,,,261,,,,,,,source_only,,1,0,,,,,
yonghwan1106/korea-health-mcp,의료·복지,0,https://github.com/yonghwan1106/korea-health-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
yonghwan86/narajangteo-searcher,세금·재정,0,https://github.com/yonghwan86/narajangteo-searcher,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
yoonstudio/invest-stock-app,금융·증시,0,https://github.com/yoonstudio/invest-stock-app,,,,,,,,,,,,,source_only,,1,0,,,,,
youngs75/kor-legal-mcp,법령·판례,0,https://github.com/youngs75/kor-legal-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
yt010108/kr-gov-job-mcp,공공데이터·행정,0,https://github.com/yt010108/kr-gov-job-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
yuneunmi814-cmyk/legal-navigator-mcp,법령·판례,0,https://github.com/yuneunmi814-cmyk/legal-navigator-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
yuneunmi814-cmyk/sinmungo-mcp,공공데이터·행정,0,https://github.com/yuneunmi814-cmyk/sinmungo-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
yunkee-lee/mcp-kakao-local,지도·주소,0,https://github.com/yunkee-lee/mcp-kakao-local,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
yunkee-lee/mcp-naver-maps,지도·주소,0,https://github.com/yunkee-lee/mcp-naver-maps,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
zephiris21/news-mcp-crawler,미디어·뉴스,0,https://github.com/zephiris21/news-mcp-crawler,,,,,,,,,,,,,source_only,,1,0,,,,,
zisu17/korean-taxlaw-mcp,세금·재정,0,https://github.com/zisu17/korean-taxlaw-mcp,,,,,,,,,,,,,source_only,MIT,1,0,,,,,
zxc8661/safety-health-chemical-mcp,법령·판례,0,https://github.com/zxc8661/safety-health-chemical-mcp,,,,,,,,,,,,,source_only,,1,0,,,,,
zzjiho/kr-medicine-mcp,의료·복지,0,https://github.com/zzjiho/kr-medicine-mcp,,,,,,,,,,,,,packaged,MIT,1,0,,,,,
